id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,5454984,8.97299E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,15836192,8.84079E+18,232,5.94138E+18,Fanta Naranja,1189,7.0678E+18,"Fanta Uva, Botella Pet 2.00 L, 4 Piezas"
1,17930882,9.21146E+18,3156,3.35813E+18,Coca - Cola,1324,6.55659E+18,"Coca - Cola, Botella Vidrio 500 ml, 24 Piezas"
1,2820631,8.98348E+18,600,8.21421E+18,Del Valle Mango,599,1.96768E+18,"Del Valle Guayaba, Lata 453 ml, 6 Piezas"
1,19932879,8.95079E+18,461,7.11912E+18,Powerade Lima Limón,3369,8.7137E+18,"Powerade Fit Uva Menta, Botella Pet 500 ml, 6 Piezas"
1,18042398,9.07944E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,20772453,8.96587E+18,375,8.05384E+18,Del Valle Mango,3253,7.66745E+18,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,239402,8.93355E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,4478512,9.21304E+18,1177,3.41758E+18,Topo Chico Agua Mineral,1353,3.96527E+18,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,16150402,9.17029E+18,3351,3.86528E+18,Coca - Cola Zero,2576,8.38052E+17,"Coca - Cola Zero, Botella Pet 1.50 L, 8 Piezas"
8,10656319,8.83346E+18,906,5.65612E+18,Avena Toni Tradicional Leche Canela 250 Ml.                                                                                                                                                                                                               ,900,5.9826E+18,Avena Toni Tradicional Fruta Naranjilla 1L                                                                                                                                                                                                                
1,10135555,9.152E+18,2290,8.57108E+18,Pulpy,2817,4.55192E+18,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,11098957,9.05235E+18,3161,2.84446E+18,Monster Energy Original,2941,5.3232E+18,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,14172377,8.88764E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,6632114,9.08488E+18,408,9.10429E+18,Fresca Toronja,547,5.90957E+18,"Fresca Toronja, Botella Pet 600 ml, 6 Piezas"
1,8465423,8.89903E+18,404,4.73924E+18,Valle Frut Citrus Punch,3668,2.12014E+18,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,21698437,9.10875E+18,375,8.05384E+18,Del Valle Mango,3253,7.66745E+18,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,21937090,9.1817E+18,221,4.29983E+18,Powerade Naranja Mandarina,219,4.49152E+18,"Powerade Moras, Botella Pet 600 ml, 6 Piezas"
1,13250812,8.87436E+18,648,8.99837E+18,Fuze Tea Limón,3487,7.36903E+18,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,5418009,8.96007E+18,565,2.21931E+18,Sprite Lima Limón,3110,1.08457E+16,"Sprite Sin Azúcar Lima Limón, Botella Pet 600 ml, 6 Piezas"
1,16212105,9.0224E+18,2429,7.95868E+18,Coca - Cola,608,8.58935E+18,"Coca - Cola, Botella Pet 355 ml, 12 Piezas"
1,18738476,9.21178E+18,1145,2.37607E+17,Joya Ponche,1296,1.46263E+18,"Joya Uva, Botella Pet 1.50 L, 8 Piezas"
1,6523428,9.19229E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,5904160,9.11086E+18,547,5.90957E+18,Fresca Toronja,1071,1.43297E+18,"Fresca Toronja, Botella Pet 2.50 L, 6 Piezas"
1,3872243,9.16063E+18,404,4.73924E+18,Valle Frut Citrus Punch,3668,2.12014E+18,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,18354340,8.85806E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,2326288,8.87574E+18,404,4.73924E+18,Valle Frut Citrus Punch,3668,2.12014E+18,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,17317633,9.20654E+18,3737,3.82464E+18,Santa Clara Leche Vainilla,3734,5.45836E+17,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,15536409,9.05435E+18,820,9.90479E+17,Valle Frut Citrus Punch,1867,2.9928E+18,"Valle Frut Limón, Botella Pet 1.50 L, 6 Piezas"
1,17617174,8.99321E+18,811,9.02622E+18,Fanta Naranja,1408,2.4274E+17,"Fanta Naranja, Botella Pet 400 ml, 12 Piezas"
1,21562753,9.13376E+18,478,2.67103E+18,Pulpy Naranja,3085,8.94579E+17,"Pulpy Sábila, Botella Pet 400 ml, 6 Piezas"
1,21106675,9.21649E+18,648,8.99837E+18,Fuze Tea Limón,3487,7.36903E+18,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,10790710,9.14079E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,15593739,9.01654E+18,75,3.42678E+18,Ciel Agua Purificada,2365,1.68547E+18,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,10426685,9.03845E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,10807200,8.99552E+18,463,6.0816E+18,Powerade Frutas Rojas,2908,2.89733E+18,"Powerade Coco, Botella Pet 600 ml, 6 Piezas"
1,7556941,9.18972E+18,2784,6.52438E+18,Coca - Cola Light,2444,6.46101E+17,"Coca - Cola Light, Botella Vidrio 235 ml, 12 Piezas"
1,11821798,9.05319E+18,994,1.02467E+18,Santa Clara Leche Entera,2788,6.13073E+18,"Santa Clara Leche Cappuccino, Tetra Pack 200 ml, 6 Piezas"
1,17983378,9.09178E+18,404,4.73924E+18,Valle Frut Citrus Punch,3668,2.12014E+18,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,3223185,9.20941E+18,232,5.94138E+18,Fanta Naranja,1189,7.0678E+18,"Fanta Uva, Botella Pet 2.00 L, 4 Piezas"
1,4531925,8.95973E+18,499,4.80252E+18,Del Valle Durazno,389,3.29184E+17,"Del Valle Néctar Manzana, Tetra Pack 200 ml, 4 Piezas"
1,15871359,9.02856E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
8,14852766,9.00827E+18,2427,7.75587E+18,Leche Saborizada Toni Chiqui Chocolate Poma 135 Ml.                                                                                                                                                                                                       ,2478,1.84894E+18,Leche Saborizada Toni Chiqui Frutilla Poma 135 Ml.                                                                                                                                                                                                        
1,11705001,8.86363E+18,411,1.76073E+18,Del Valle Guayaba,2862,2.51659E+18,"Del Valle y Nada Coco, Botella Pet 600 ml, 6 Piezas"
1,14232220,8.88446E+18,6,7.02502E+18,Coca - Cola,580,1.90956E+18,"Coca - Cola Zero, Botella Pet 355 ml, 24 Piezas"
1,7644541,9.08614E+18,2873,6.54487E+18,Del Valle Durazno,379,2.83957E+18,"Del Valle Mango, Botella Vidrio 250 ml, 6 Piezas"
1,1901683,9.07223E+18,3735,3.12323E+18,Santa Clara Leche Cappuccino,1916,1.87286E+18,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 4 Piezas"
1,17052260,9.01428E+18,220,6.23345E+18,Powerade Frutas Rojas,1290,8.32613E+18,"Powerade Mango, Botella Pet 600 ml, 6 Piezas"
1,4886462,8.86026E+18,1144,6.60051E+18,Joya Manzana,2483,3.34644E+18,"Joya Fresa, Botella Pet 1.75 L, 8 Piezas"
8,14319126,9.16012E+18,6790,4.31763E+18,Yogurt Mix Durazno con Hojuelas 180 Gr.                                                                                                                                                                                                                   ,12894,8.39228E+18,Yogurt Griego Natural 90 Gr.                                                                                                                                                                                                                              
1,11078689,9.07601E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,13283014,8.91851E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,8127498,9.17101E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,9710557,9.07529E+18,308,6.78613E+18,Frutsi Frutas Rojas,532,4.29806E+18,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,9435547,9.06254E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,18084762,8.98499E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,17509237,9.03762E+18,219,4.49152E+18,Powerade Moras,495,5.73903E+18,"Powerade Citrus Limón, Botella Pet 1.00 L, 6 Piezas"
1,6083845,9.07972E+18,110,7.50681E+18,Sidral Mundet Manzana,3593,6.80233E+18,"Sidral Mundet Manzana, Botella Pet 2.00 L Retornable, 8 Piezas"
1,1281213,8.99185E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,1914166,9.09243E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
5,19742383,9.14984E+18,65,7.38938E+18,Coca-Cola TA SA,211,1.06255E+18,"Coca-Cola Light, Botella Pet 500 ml, 12 Unidades                                                                                                                                                                                                          "
1,18084771,8.98499E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,11059161,9.15075E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,1145635,8.9546E+18,177,4.7124E+18,Coca - Cola,1679,6.47704E+18,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,10135560,9.152E+18,601,2.33854E+18,Del Valle Durazno,3990,8.1755E+18,"Del Valle Mango, Lata Sleek 340 ml, 6 Piezas"
1,19895328,8.85054E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
8,6061982,8.98084E+18,4223,4.70897E+18,Leche Saborizada Toni Chocolate Tpk 750 Ml.                                                                                                                                                                                                               ,2514,8.43871E+18,LECHS CHIQUI-PQX6 135-FRESA                                                                                                                                                                                                                               
1,6997887,9.02257E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,13320886,8.99306E+18,219,4.49152E+18,Powerade Moras,495,5.73903E+18,"Powerade Citrus Limón, Botella Pet 1.00 L, 6 Piezas"
1,17275397,8.92201E+18,419,5.34929E+18,Del Valle Mango,1025,2.53834E+18,"Del Valle Mandarina, Botella Vidrio 413 ml, 6 Piezas"
1,14324530,8.83222E+18,3686,3.95694E+18,Costa - Mocha Italia Tueste Oscuro Instantaneo,3455,1.41505E+18,"Costa – Mocha Italia Tueste Medio Molido, Bolsa 1 Kg, 6 Piezas"
1,7531103,8.91258E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,23588515,9.18953E+18,1018,3.44996E+18,Fuze Tea Frutos Rojos,653,8.34139E+18,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,18428324,9.18079E+18,679,4.44541E+18,Fuze Tea Limón,2929,2.81839E+18,"Fuze Tea Lichi, Botella Pet 600 ml, 6 Piezas"
1,11064639,8.93055E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,7248313,8.93171E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,3665894,9.09486E+18,2082,5.00405E+17,Coca - Cola,3447,2.6187E+18,"Coca Cola Sin Azúcar 8-bit, Lata Sleek 355 ml, 6 Piezas"
1,18968565,8.83093E+18,2577,2.37319E+18,Coca - Cola Zero,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,13250762,8.87436E+18,3184,4.14178E+18,Predator Energy Original,4076,2.40003E+18,"PREDATOR ENERGY WILD BERRY, Lata 473 ml, 6 Piezas"
1,16265792,8.84793E+18,109,2.91843E+18,Sidral Mundet Manzana,3904,1.30485E+18,"Sidral Mundet Manzana, Botella Vidrio 1.00 L Retornable, 12 Piezas"
8,2865144,8.87973E+18,437,8.06674E+18,Caffe Lato Doble Espresso Vidrio 285 Ml.                                                                                                                                                                                                                  ,1117,7.10386E+18,Caffe Lato Capuccino Tpk 250 Ml.                                                                                                                                                                                                                          
1,13177086,8.89253E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,14022518,8.83329E+18,377,1.26493E+18,Del Valle Manzana,2829,3.75858E+18,"Del Valle Guayaba, Botella Pet 237 ml, 6 Piezas"
1,7582069,8.87918E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,69873,9.07527E+18,3737,3.82464E+18,Santa Clara Leche Vainilla,3734,5.45836E+17,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,48793,9.12251E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,15552490,8.93169E+18,1177,3.41758E+18,Topo Chico Agua Mineral,1353,3.96527E+18,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,11504278,8.9608E+18,3737,3.82464E+18,Santa Clara Leche Vainilla,3734,5.45836E+17,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,14550178,8.96519E+18,2290,8.57108E+18,Pulpy,2817,4.55192E+18,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,3913696,9.04519E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
12,17733233,9.18827E+18,688,6.45326E+18,Tornaditos 18 g                                                                                                                                                                                                                                           ,439,8.36601E+18,Tornaditos Queso 150 G                                                                                                                                                                                                                                    
1,19240488,8.9433E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,21906850,9.18881E+18,407,6.64292E+18,Fanta Naranja,670,8.00769E+18,"Fanta Fresa, Botella Pet 400 ml, 6 Piezas"
1,6562852,8.91385E+18,811,9.02622E+18,Fanta Naranja,1408,2.4274E+17,"Fanta Naranja, Botella Pet 400 ml, 12 Piezas"
1,13456288,8.92441E+18,1163,2.3171E+18,Fanta Fresa,3313,4.89644E+18,"Fanta Naranja, Botella Pet 1.50 L Retornable, 12 Piezas"
1,16825573,8.99447E+18,3290,6.93354E+18,Fresca Toronja,3663,4.69628E+18,"Fresca Fusión, Botella Pet 2.00 L, 4 Piezas"
1,14377141,8.95281E+18,219,4.49152E+18,Powerade Moras,495,5.73903E+18,"Powerade Citrus Limón, Botella Pet 1.00 L, 6 Piezas"
1,22532410,8.88328E+18,4076,2.40003E+18,PREDATOR ENERGY WILD BERRY,3450,8.53971E+18,"Predator Energy Green Lima Limón, Lata 355 ml, 6 Piezas"
1,9069243,8.89007E+18,219,4.49152E+18,Powerade Moras,495,5.73903E+18,"Powerade Citrus Limón, Botella Pet 1.00 L, 6 Piezas"
1,8191148,8.86076E+18,6,7.02502E+18,Coca - Cola,580,1.90956E+18,"Coca - Cola Zero, Botella Pet 355 ml, 24 Piezas"
1,12555918,9.02798E+18,128,5.31911E+17,Coca - Cola Light,3401,7.90069E+18,"Coca - Cola, Botella Pet 3.00 L, 4 Piezas"
8,2026578,8.85031E+18,11540,4.17641E+17,Leche Saborizada Toni Frutilla Poma 200 Ml.                                                                                                                                                                                                               ,443,3.13899E+18,LECHS-PQX2-1LT-FRE CHOCO TPK                                                                                                                                                                                                                              
8,21526024,9.08519E+18,2447,4.18789E+18,Leche Toni Entera 1L                                                                                                                                                                                                                                      ,1483,3.07774E+18,LECHS-EST-1000-CHOC                                                                                                                                                                                                                                       
1,13011589,9.01151E+18,3271,8.68347E+18,Ciel Agua Purificada,114,6.07802E+18,"Ciel Saborizada Limón, Botella Pet 600 ml, 12 Piezas"
1,6674928,9.06275E+18,814,2.35796E+18,Fresca Toronja,1363,4.73019E+18,"Fresca Zero Toronja, Botella Pet 600 ml, 12 Piezas"
1,7943019,9.10153E+18,3184,4.14178E+18,Predator Energy Original,4076,2.40003E+18,"PREDATOR ENERGY WILD BERRY, Lata 473 ml, 6 Piezas"
1,10218154,9.12095E+18,3409,5.22107E+18,Fresca Toronja,417,1.49364E+18,"Fresca Toronja, Botella Pet 400 ml, 24 Piezas"
1,7298612,9.03751E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,8375560,9.19962E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,5581037,8.94583E+18,3136,1.60799E+18,Coca - Cola,3968,4.51935E+18,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,16828143,8.99119E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,11970917,9.13333E+18,928,1.50606E+18,Familia Coca - Cola,1124,1.48502E+18,"Familia Coca - Cola, Paquete Surtido Lata 355 ml, 24 Piezas"
1,19401819,9.14838E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,7355355,9.16678E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,11571310,8.8812E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
8,16056148,9.08934E+18,2280,6.04351E+18,Caffe Lato Mocaccino Vidrio 285 Ml.                                                                                                                                                                                                                       ,2281,6.88548E+18,Caffe Lato Capuccino Vidrio 285 Ml.                                                                                                                                                                                                                       
1,11997413,9.04401E+18,1432,2.17684E+18,Joya,2285,8.01416E+18,"Joya, Paquete Surtido Lata 235 ml, 12 Piezas"
1,11958625,8.91125E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,13617422,8.99108E+18,2764,1.77394E+18,Coca - Cola Zero,1349,2.76093E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 4 Piezas"
